CustomerID,Name,Email,Phone,IsActive
951,Travis Cowan,traviscowan951@ecommerce.com,9206930756,False
952,Maureen Mckee,maureenmckee952@ecommerce.com,51356202441505,True
953,Steve Walker,stevewalker953@ecommerce.com,847276273818613,True
954,Jessica Salazar,jessicasalazar954@ecommerce.com,85350508098558,False
955,Derek Weiss,derekweiss955@ecommerce.com,4476534443,True
956,Lisa Watson DDS,lisawatsondds956@ecommerce.com,8876868086,True
957,Rebecca Barnes,rebeccabarnes957@ecommerce.com,6203412273,True
958,David Gomez,davidgomez958@ecommerce.com,5462789874,False
959,Roger Carter,rogercarter959@ecommerce.com,579496565730735,True
960,Brian Soto,briansoto960@ecommerce.com,8288329203,True
961,Juan White,juanwhite961@ecommerce.com,Unknown,False
962,Amanda Goodman,unknown_email@ecommerce.com,5792874577,True
963,Mark Perez,markperez963@ecommerce.com,Unknown,False
964,Melissa Reynolds,melissareynolds964@ecommerce.com,0019872697988,False
965,Connie Hughes,conniehughes965@ecommerce.com,Unknown,True
966,Charles Powell,charlespowell966@ecommerce.com,0012872083290,True
967,Joe Hampton,joehampton967@ecommerce.com,Unknown,False
968,Courtney Terry,courtneyterry968@ecommerce.com,18763352502,True
969,Rose Kelley,rosekelley969@ecommerce.com,9364734328,False
970,Michael Carter,michaelcarter970@ecommerce.com,505306128830976,False
971,Maria Kramer,mariakramer971@ecommerce.com,8673315445,True
972,Amanda Jackson,amandajackson972@ecommerce.com,6354268036,True
973,Joseph Gutierrez,josephgutierrez973@ecommerce.com,3119947192503,True
974,Megan Collins,megancollins974@ecommerce.com,4443412002,False
975,Jasmine Jacobs,jasminejacobs975@ecommerce.com,Unknown,True
976,David Pierce,davidpierce976@ecommerce.com,3916265002,True
977,Anthony Mullen,anthonymullen977@ecommerce.com,4468128673,True
978,Mrs. Brenda Brown DDS,mrs.brendabrowndds978@ecommerce.com,Unknown,True
979,Julie Galvan,unknown_email@ecommerce.com,Unknown,True
980,Jacqueline Jenkins,jacquelinejenkins980@ecommerce.com,8905731891,True
981,Anna Schneider,annaschneider981@ecommerce.com,8832878111,False
982,Arthur Patton,unknown_email@ecommerce.com,82053432389840,True
983,Michael Bowers DDS,michaelbowersdds983@ecommerce.com,133751691182474,False
984,Rebecca Berger,rebeccaberger984@ecommerce.com,229743998672588,False
985,Emily Bowman,emilybowman985@ecommerce.com,2273893323,True
986,Tina Newman,tinanewman986@ecommerce.com,8566342152,True
987,Seth Gomez,sethgomez987@ecommerce.com,7295544712,True
988,Chase Walton,chasewalton988@ecommerce.com,7555930960,True
989,Danielle Johnson,daniellejohnson989@ecommerce.com,6882694365,True
990,Brad Mckay,bradmckay990@ecommerce.com,4433517654,False
991,Dustin Marks,dustinmarks991@ecommerce.com,Unknown,True
992,James Dunlap,jamesdunlap992@ecommerce.com,8983041802,False
993,Jennifer Madden DVM,jennifermaddendvm993@ecommerce.com,8097859604107,False
994,Kristen Avila,kristenavila994@ecommerce.com,19329352827,True
995,David Powell,davidpowell995@ecommerce.com,3215838036,True
996,Benjamin Rojas,benjaminrojas996@ecommerce.com,6798407483,False
997,Ralph Mccarty,ralphmccarty997@ecommerce.com,50131397710949,False
998,Sarah Snow,sarahsnow998@ecommerce.com,76870469521340,True
999,Laura Martin,lauramartin999@ecommerce.com,146193905327212,False
1000,Michelle Turner,michelleturner1000@ecommerce.com,8218564737,True
1001,John Jenkins,johnjenkins1001@ecommerce.com,95763776160384,False
1002,Melissa Buchanan,melissabuchanan1002@ecommerce.com,Unknown,True
1003,Brenda Smith,brendasmith1003@ecommerce.com,Unknown,True
1004,Julie Marquez,juliemarquez1004@ecommerce.com,Unknown,True
1005,Amy Shah,amyshah1005@ecommerce.com,4639891269206,False
1006,Peter Watson,peterwatson1006@ecommerce.com,2549913125,True
1007,Robert Anderson,robertanderson1007@ecommerce.com,8289217854307,False
1008,Janet Trevino,janettrevino1008@ecommerce.com,18582022939270,False
1009,Gregory Lester,unknown_email@ecommerce.com,0017002316950,False
1010,Jasmine Garcia,jasminegarcia1010@ecommerce.com,17206767160,True
1011,Christopher Castro,christophercastro1011@ecommerce.com,8467784770435,False
1012,Andrea Moreno,andreamoreno1012@ecommerce.com,4256524411945,False
1013,Kevin Rose,unknown_email@ecommerce.com,9914255736,False
1014,Samantha Dominguez,samanthadominguez1014@ecommerce.com,999906100560220,False
1015,William Rosales,williamrosales1015@ecommerce.com,9099759408,False
1016,Derek Gay,derekgay1016@ecommerce.com,9762292623,True
1017,Kevin Thompson,kevinthompson1017@ecommerce.com,124325392944521,False
1018,Vincent Patrick,vincentpatrick1018@ecommerce.com,872236383109080,True
1019,Lindsay Pope,lindsaypope1019@ecommerce.com,3779308039,True
1020,Brett Butler,brettbutler1020@ecommerce.com,6368484621,False
1021,Christine Taylor,christinetaylor1021@ecommerce.com,6355737819,True
1022,Bryan Kaufman,bryankaufman1022@ecommerce.com,420479679929876,False
1023,Michael Burton,michaelburton1023@ecommerce.com,520537832702663,True
1024,Adrian Grant,adriangrant1024@ecommerce.com,6086719247,True
1025,Kelly Ortiz,kellyortiz1025@ecommerce.com,54751622782506,False
1026,Anne Freeman,annefreeman1026@ecommerce.com,Unknown,True
1027,Catherine Smith,catherinesmith1027@ecommerce.com,Unknown,True
1028,Raymond Holt,raymondholt1028@ecommerce.com,183161380587843,True
1029,Dustin Henry,dustinhenry1029@ecommerce.com,4137752100,True
1030,Anita Bautista,anitabautista1030@ecommerce.com,8194952945,True
1031,Dr. Lisa Malone MD,dr.lisamalonemd1031@ecommerce.com,993510981806591,False
1032,Jesse Larson,jesselarson1032@ecommerce.com,67570212787719,False
1033,Tammy Klein,tammyklein1033@ecommerce.com,905917645480100,False
1034,Beverly Martin,beverlymartin1034@ecommerce.com,3107269415,False
1035,Julie Montoya,juliemontoya1035@ecommerce.com,3186149853,False
1036,Autumn Graham,unknown_email@ecommerce.com,0014778633327,True
1037,Kelsey Herring,kelseyherring1037@ecommerce.com,4882724602,False
1038,Thomas Erickson,thomaserickson1038@ecommerce.com,9615301366,False
1039,Adam Blair,adamblair1039@ecommerce.com,49987766582779,False
1040,Megan Rivas,meganrivas1040@ecommerce.com,3258491093,True
1041,Samuel Allen,samuelallen1041@ecommerce.com,419434114599462,False
1042,Stephanie Gray,stephaniegray1042@ecommerce.com,2765829231,True
1043,Mary Benitez,marybenitez1043@ecommerce.com,157098326661336,True
1044,Aaron Farrell,aaronfarrell1044@ecommerce.com,Unknown,False
1045,Ashley Brooks,ashleybrooks1045@ecommerce.com,51469126308445,False
1046,Richard Martin,richardmartin1046@ecommerce.com,616342352586562,True
1047,Vanessa Singleton,vanessasingleton1047@ecommerce.com,Unknown,False
1048,Aaron Boyle,aaronboyle1048@ecommerce.com,3305218028,True
1049,Sharon Thompson,sharonthompson1049@ecommerce.com,Unknown,True
1050,Monique Mendoza,moniquemendoza1050@ecommerce.com,7939516899,True
1051,Gregory Waters,gregorywaters1051@ecommerce.com,758409769348514,True
1052,John Gould,johngould1052@ecommerce.com,156090432894370,False
1053,Howard Hardy,howardhardy1053@ecommerce.com,4469040808,True
1054,Jared Ward,jaredward1054@ecommerce.com,7072102931738,True
1055,Mr. Danny Oliver,mr.dannyoliver1055@ecommerce.com,3327632471352,True
1056,Joseph Hamilton,josephhamilton1056@ecommerce.com,2033389238,True
1057,Jerry Baker,jerrybaker1057@ecommerce.com,6053141326735,True
1058,Scott Baker,scottbaker1058@ecommerce.com,12883571182093,True
1059,Patrick Young,patrickyoung1059@ecommerce.com,Unknown,True
1060,Brian Hopkins,brianhopkins1060@ecommerce.com,6052642789,True
1061,Matthew Parrish,matthewparrish1061@ecommerce.com,Unknown,False
1062,Susan Gutierrez,susangutierrez1062@ecommerce.com,81035483044490,False
1063,Anthony Lopez,anthonylopez1063@ecommerce.com,Unknown,True
1064,Marissa Barnes,marissabarnes1064@ecommerce.com,3628901288,True
1065,Nicholas Morales,nicholasmorales1065@ecommerce.com,Unknown,True
1066,Blake Williams,blakewilliams1066@ecommerce.com,180843825845826,False
1067,Pamela Simmons,pamelasimmons1067@ecommerce.com,4679223857,False
1068,Kristen Hurst,kristenhurst1068@ecommerce.com,47964566636877,True
1069,Michelle Warner,michellewarner1069@ecommerce.com,0018545832698,True
1070,Dennis Taylor,dennistaylor1070@ecommerce.com,42649804518828,True
1071,Andrew Gray,unknown_email@ecommerce.com,0014927241809,False
1072,Ashley Morgan,ashleymorgan1072@ecommerce.com,2844549968,True
1073,Danielle Durham,danielledurham1073@ecommerce.com,19476970847590,True
1074,Frank Davis,frankdavis1074@ecommerce.com,2079098490,True
1075,Patrick Wright,patrickwright1075@ecommerce.com,5448858194,False
1076,Jamie Williams,jamiewilliams1076@ecommerce.com,Unknown,True
1077,Jillian Williams,unknown_email@ecommerce.com,Unknown,True
1078,Christina Adkins,christinaadkins1078@ecommerce.com,8182900733,False
1079,Jonathon Johnson,jonathonjohnson1079@ecommerce.com,6306712471,True
1080,Jill Wright,jillwright1080@ecommerce.com,28780189194386,True
1081,Dennis Smith,dennissmith1081@ecommerce.com,2942600675715,False
1082,Judy Harvey,judyharvey1082@ecommerce.com,44833563342398,True
1083,Danielle Schwartz,danielleschwartz1083@ecommerce.com,0013695424540,False
1084,Lori Carlson,loricarlson1084@ecommerce.com,523641568597257,False
1085,Michael Underwood,michaelunderwood1085@ecommerce.com,9693193022,False
1086,Robert Smith,unknown_email@ecommerce.com,3112330570,False
1087,Stephanie Bonilla,stephaniebonilla1087@ecommerce.com,161194034384947,False
1088,Nicole Washington,nicolewashington1088@ecommerce.com,84820012353267,False
1089,Luke Dunn,lukedunn1089@ecommerce.com,Unknown,False
1090,Shelly Howard,shellyhoward1090@ecommerce.com,72729489013242,True
1091,Emily Rojas,emilyrojas1091@ecommerce.com,0018759594447,False
1092,Richard George,richardgeorge1092@ecommerce.com,3075906961459,False
1093,Steven Ramirez,stevenramirez1093@ecommerce.com,9824505185,True
1094,Stephen Baker,stephenbaker1094@ecommerce.com,18399797529029,True
1095,Jessica Powell,jessicapowell1095@ecommerce.com,4472081607496,False
1096,Alexander Howard,alexanderhoward1096@ecommerce.com,22069281884521,False
1097,Melissa Newman,unknown_email@ecommerce.com,25879736513123,True
1098,Justin Martinez,unknown_email@ecommerce.com,9076333979,True
1099,James Sandoval,unknown_email@ecommerce.com,165367978897472,True
1100,Joel Crawford,joelcrawford1100@ecommerce.com,Unknown,False
1101,Haley Kidd,haleykidd1101@ecommerce.com,19837195600,True
1102,Theresa Hughes,theresahughes1102@ecommerce.com,9153523605578,False
1103,Jessica Russell,jessicarussell1103@ecommerce.com,Unknown,True
1104,Eric Bennett,ericbennett1104@ecommerce.com,625989031265714,True
1105,Michelle Small,michellesmall1105@ecommerce.com,2149915581,True
1106,Michael Leblanc,unknown_email@ecommerce.com,3413375615,True
1107,Mark Jones,markjones1107@ecommerce.com,9073515450,False
1108,Alexandria Ferrell MD,alexandriaferrellmd1108@ecommerce.com,89462786105458,True
1109,Hannah Adams,hannahadams1109@ecommerce.com,6996808460144,False
1110,Edward Schwartz,edwardschwartz1110@ecommerce.com,12192883571,True
1111,Dr. Todd Silva,dr.toddsilva1111@ecommerce.com,Unknown,False
1112,Alan Ramirez,alanramirez1112@ecommerce.com,87542641466853,False
1113,Valerie Lee,valerielee1113@ecommerce.com,6786708575,True
1114,Walter Gonzalez,waltergonzalez1114@ecommerce.com,8136970910,False
1115,Susan Knox,susanknox1115@ecommerce.com,Unknown,True
1116,Jennifer Powell,jenniferpowell1116@ecommerce.com,Unknown,False
1117,Stephen Green,stephengreen1117@ecommerce.com,50187451719028,False
1118,Matthew Pope,matthewpope1118@ecommerce.com,9309879406144,True
1119,Jacqueline Wagner,jacquelinewagner1119@ecommerce.com,426562301170815,True
1120,Jeremy Klein,jeremyklein1120@ecommerce.com,8432411355867,True
1121,Terry White,terrywhite1121@ecommerce.com,5866145220,True
1122,Drew Russell,drewrussell1122@ecommerce.com,749482778713467,False
1123,Susan Wright,susanwright1123@ecommerce.com,7253673665,True
1124,Kelly Hernandez,kellyhernandez1124@ecommerce.com,17784998121,False
1125,Charles Torres,charlestorres1125@ecommerce.com,5554835960,True
1126,Peter Li,peterli1126@ecommerce.com,590567940206668,True
1127,Jenna Davis,jennadavis1127@ecommerce.com,9166600624,True
1128,Robert Freeman,robertfreeman1128@ecommerce.com,2882255683,True
1129,Matthew Collins,matthewcollins1129@ecommerce.com,5098677482,False
1130,Mary Stewart,marystewart1130@ecommerce.com,94026691293016,True
1131,Susan Hopkins,susanhopkins1131@ecommerce.com,4489519134877,True
1132,Lisa Lucas,lisalucas1132@ecommerce.com,130652310253902,False
1133,Jose Boyd,joseboyd1133@ecommerce.com,8769156910,False
1134,Christopher Wells,christopherwells1134@ecommerce.com,4333200276,False
1135,Regina Potts,reginapotts1135@ecommerce.com,2148168086,True
1136,Cameron James,cameronjames1136@ecommerce.com,Unknown,False
1137,Charles Romero,charlesromero1137@ecommerce.com,2905495523910,True
1138,Lindsey Meza,lindseymeza1138@ecommerce.com,805817430605510,False
1139,Thomas Simmons,thomassimmons1139@ecommerce.com,9422776657,True
1140,Cynthia Ryan,cynthiaryan1140@ecommerce.com,4098227075,False
1141,Willie Hall,williehall1141@ecommerce.com,79039721989672,True
1142,Joseph Cox,josephcox1142@ecommerce.com,13255469403,False
1143,Stephanie Evans,stephanieevans1143@ecommerce.com,14359477616224,False
1144,Alicia Lewis,alicialewis1144@ecommerce.com,60593538308640,False
1145,Tommy Olsen,tommyolsen1145@ecommerce.com,8945759258,True
1146,Cynthia Smith,cynthiasmith1146@ecommerce.com,4299767550,True
1147,Albert Herrera,albertherrera1147@ecommerce.com,Unknown,False
1148,Hannah Oneill,hannahoneill1148@ecommerce.com,442273927596854,True
1149,Thomas Cooper,thomascooper1149@ecommerce.com,Unknown,False
1150,Brian Bennett,brianbennett1150@ecommerce.com,17015107881832,False
1151,Angie Johnson,angiejohnson1151@ecommerce.com,Unknown,True
1152,Tony Cox,tonycox1152@ecommerce.com,Unknown,False
1153,Phyllis Knight,phyllisknight1153@ecommerce.com,Unknown,True
1154,Nicholas Zhang,nicholaszhang1154@ecommerce.com,170764947072230,True
1155,Joan Robinson,joanrobinson1155@ecommerce.com,Unknown,True
1156,Andrea Doyle,andreadoyle1156@ecommerce.com,9692553880,False
1157,Julia Brown,juliabrown1157@ecommerce.com,2714878005,True
1158,Cheyenne Lawrence,cheyennelawrence1158@ecommerce.com,Unknown,False
1159,Isaac Morris,isaacmorris1159@ecommerce.com,86897507199166,False
1160,Julia Hoffman,juliahoffman1160@ecommerce.com,12933149747572,False
1161,Steven Davis,stevendavis1161@ecommerce.com,4449876033,True
1162,Mrs. Christie Johnston,mrs.christiejohnston1162@ecommerce.com,44162376622360,True
1163,Derrick Russell,derrickrussell1163@ecommerce.com,7377496299,True
1164,Scott Smith,scottsmith1164@ecommerce.com,79428971661390,False
1165,Yolanda Ramsey,yolandaramsey1165@ecommerce.com,24785478561517,False
1166,Jeremy Dominguez,jeremydominguez1166@ecommerce.com,5436424988672,True
1167,Andrea Thornton,andreathornton1167@ecommerce.com,4844069716,True
1168,Rodney Sanchez,rodneysanchez1168@ecommerce.com,Unknown,True
1169,Sarah Kline,sarahkline1169@ecommerce.com,Unknown,False
1170,Joseph Knight,unknown_email@ecommerce.com,7335202711,False
1171,Julie Sullivan,juliesullivan1171@ecommerce.com,2202880204,True
1172,Jill Deleon,jilldeleon1172@ecommerce.com,9402706949,True
1173,Johnny Thomas,johnnythomas1173@ecommerce.com,Unknown,True
1174,Nicholas Simmons,nicholassimmons1174@ecommerce.com,8972688553,True
1175,Kristen Sutton,kristensutton1175@ecommerce.com,292267931911393,False
1176,Jorge Morrow,jorgemorrow1176@ecommerce.com,Unknown,True
1177,Alexis Griffin,alexisgriffin1177@ecommerce.com,3036914307,False
1178,Melinda Ruiz,melindaruiz1178@ecommerce.com,33691900049968,False
1179,Heather Garcia,heathergarcia1179@ecommerce.com,53046068432994,False
1180,Nicole Ball,nicoleball1180@ecommerce.com,7145851463,True
1181,Melinda Sheppard,melindasheppard1181@ecommerce.com,306987646855035,False
1182,Darlene Vega,darlenevega1182@ecommerce.com,504934669067069,False
1183,Steven Rodriguez,stevenrodriguez1183@ecommerce.com,18488295102,True
1184,Sherry Holmes,sherryholmes1184@ecommerce.com,4062200789,True
1185,Carla Miller,carlamiller1185@ecommerce.com,74461358870826,False
1186,Jonathon Richardson,jonathonrichardson1186@ecommerce.com,6768068722,False
1187,Nathan Pierce,nathanpierce1187@ecommerce.com,2479932338,True
1188,Jacqueline Moore,jacquelinemoore1188@ecommerce.com,6773253194,True
1189,Melvin Nelson,melvinnelson1189@ecommerce.com,3077324974,True
1190,Philip Wilson,philipwilson1190@ecommerce.com,Unknown,True
1191,Stacey Graham,staceygraham1191@ecommerce.com,412917026174881,True
1192,Eric Baxter,ericbaxter1192@ecommerce.com,7449306376833,False
1193,Gerald Aguilar,geraldaguilar1193@ecommerce.com,Unknown,True
1194,William Kelly,williamkelly1194@ecommerce.com,12123626375624,False
1195,Kevin Green,kevingreen1195@ecommerce.com,13007936804,False
1196,Alexander Stevens,alexanderstevens1196@ecommerce.com,44921635515856,False
1197,Emily Thomas,emilythomas1197@ecommerce.com,Unknown,False
1198,Dale White,dalewhite1198@ecommerce.com,2595393125,True
1199,Michelle Freeman MD,michellefreemanmd1199@ecommerce.com,12555278446,True
1200,Maria Rodriguez,mariarodriguez1200@ecommerce.com,808723210693127,False
1201,Brenda Singh,brendasingh1201@ecommerce.com,92940603583596,False
1202,David Thomas,davidthomas1202@ecommerce.com,18915376660106,False
1203,Daniel Young,danielyoung1203@ecommerce.com,9188661221,True
1204,Katherine Gonzalez,katherinegonzalez1204@ecommerce.com,8317504632538,False
1205,Casey Russell,caseyrussell1205@ecommerce.com,Unknown,False
1206,Kristin Berry,kristinberry1206@ecommerce.com,Unknown,True
1207,Andrea Johnson,andreajohnson1207@ecommerce.com,8667150950,True
1208,Veronica Morgan,veronicamorgan1208@ecommerce.com,3423009670354,True
1209,Karen Rivera,karenrivera1209@ecommerce.com,545672657873846,True
1210,Ryan Reynolds,ryanreynolds1210@ecommerce.com,16887652316320,True
1211,Tammy Mills,tammymills1211@ecommerce.com,Unknown,False
1212,Alyssa Robinson,alyssarobinson1212@ecommerce.com,26248819913870,True
1213,Jason Hines,jasonhines1213@ecommerce.com,8463939687,False
1214,Edward Burnett,edwardburnett1214@ecommerce.com,6648049886,False
1215,Cody Lee,codylee1215@ecommerce.com,5713618828862,True
1216,Jasmine Mora,jasminemora1216@ecommerce.com,18665943444474,True
1217,Angela Arnold,angelaarnold1217@ecommerce.com,18297676059,True
1218,Andrew Smith,andrewsmith1218@ecommerce.com,4252449864,True
1219,Sandra Prince,sandraprince1219@ecommerce.com,Unknown,True
1220,Kimberly Bowman,kimberlybowman1220@ecommerce.com,167332812058084,True
1221,Dawn Kelley,dawnkelley1221@ecommerce.com,41990118540285,True
1222,Michelle Hansen,michellehansen1222@ecommerce.com,5543393439,True
1223,Angela Rodriguez,angelarodriguez1223@ecommerce.com,Unknown,True
1224,Amy Schultz,amyschultz1224@ecommerce.com,145763104827105,True
1225,Jodi Kane,jodikane1225@ecommerce.com,626311713498727,True
1226,Daniel Harrell,danielharrell1226@ecommerce.com,436900388336410,True
1227,Patricia Lawrence,unknown_email@ecommerce.com,6799600688,False
1228,Joyce Noble,joycenoble1228@ecommerce.com,7317284173882,False
1229,George Gonzalez,georgegonzalez1229@ecommerce.com,8738741058,False
1230,Cynthia Mitchell,cynthiamitchell1230@ecommerce.com,4063650934,True
1231,Denise Chaney,denisechaney1231@ecommerce.com,3778055006,True
1232,Jeffrey Bennett,jeffreybennett1232@ecommerce.com,4294338708133,True
1233,Alexander Brown,alexanderbrown1233@ecommerce.com,0018407137318,False
1234,Bryan Charles,bryancharles1234@ecommerce.com,Unknown,True
1235,Anthony Bennett,anthonybennett1235@ecommerce.com,15744385591633,False
1236,Lisa Cobb,lisacobb1236@ecommerce.com,9157803818,True
1237,Heather Conway,heatherconway1237@ecommerce.com,18507814416582,True
1238,Eric Lane,ericlane1238@ecommerce.com,18832583154,True
1239,Melissa Smith,melissasmith1239@ecommerce.com,649631041865639,True
1240,Ashley Estes,ashleyestes1240@ecommerce.com,9708995042,False
1241,Traci Martin,tracimartin1241@ecommerce.com,9466628092,True
1242,Shannon Rodriguez,shannonrodriguez1242@ecommerce.com,5762220537,True
1243,Alejandra Chase,alejandrachase1243@ecommerce.com,4578222490,True
1244,William Graham,unknown_email@ecommerce.com,0015309563973,False
1245,Micheal Gallagher,michealgallagher1245@ecommerce.com,7639413363349,False
1246,Joseph Sherman,josephsherman1246@ecommerce.com,5525303191,True
1247,Sylvia Steele,sylviasteele1247@ecommerce.com,3745282021,True
1248,Wendy Monroe,wendymonroe1248@ecommerce.com,127937556753984,True
1249,David Williams,davidwilliams1249@ecommerce.com,5234007118,False
1250,Edward Medina,unknown_email@ecommerce.com,Unknown,False
1251,Lance Cervantes,lancecervantes1251@ecommerce.com,2445311234365,True
1252,Wyatt Edwards,wyattedwards1252@ecommerce.com,Unknown,True
1253,Roberta Clark,robertaclark1253@ecommerce.com,0016207563867,False
1254,Angel Massey,angelmassey1254@ecommerce.com,572867287637624,True
1255,Krystal Bell,krystalbell1255@ecommerce.com,158976233664815,True
1256,Eric Jordan,ericjordan1256@ecommerce.com,7296990415209,False
1257,Monica Morris,monicamorris1257@ecommerce.com,5779899157,True
1258,Richard Burke,richardburke1258@ecommerce.com,168372809570477,True
1259,Michael Owens,michaelowens1259@ecommerce.com,7349754136343,True
1260,Jesse Waller,jessewaller1260@ecommerce.com,2357020192,False
1261,Jody Molina,jodymolina1261@ecommerce.com,30423419976830,True
1262,Kyle Martinez,kylemartinez1262@ecommerce.com,3602194424,True
1263,Jeffrey Bates,jeffreybates1263@ecommerce.com,14316436342,False
1264,Lisa Sullivan,lisasullivan1264@ecommerce.com,7594755595,False
1265,Carrie Lane,unknown_email@ecommerce.com,3274325949,True
1266,Mr. Anthony Bean PhD,mr.anthonybeanphd1266@ecommerce.com,5236542340,True
1267,Cynthia Anderson,cynthiaanderson1267@ecommerce.com,3954292353,True
1268,Joseph Richard,josephrichard1268@ecommerce.com,Unknown,False
1269,Colton Holder,coltonholder1269@ecommerce.com,860490237229614,False
1270,Sandra Brooks,sandrabrooks1270@ecommerce.com,6064967765,False
1271,Jessica Hicks,jessicahicks1271@ecommerce.com,9277691022290,True
1272,Brittany Adams,brittanyadams1272@ecommerce.com,9272098936,True
1273,Rebecca Steele,rebeccasteele1273@ecommerce.com,3415988454,False
1274,Katelyn Pittman,katelynpittman1274@ecommerce.com,4092665434,True
1275,Travis Johnson,travisjohnson1275@ecommerce.com,6827204085555,False
1276,Kylie Lopez,kylielopez1276@ecommerce.com,9325755102,True
1277,Kelly Avila,kellyavila1277@ecommerce.com,636716489319970,False
1278,Jonathan Stephens,jonathanstephens1278@ecommerce.com,8666208752642,False
1279,James Kirk,jameskirk1279@ecommerce.com,Unknown,False
1280,Joseph Fischer,josephfischer1280@ecommerce.com,8655454271,True
1281,Joshua Martinez,joshuamartinez1281@ecommerce.com,3927407229,True
1282,Jennifer Davidson,jenniferdavidson1282@ecommerce.com,7398493543,True
1283,Jennifer Taylor,unknown_email@ecommerce.com,2014048245,False
1284,Janet Neal,janetneal1284@ecommerce.com,8237030393,False
1285,Stephanie Dickerson,stephaniedickerson1285@ecommerce.com,702651721590544,True
1286,Pamela Martinez,pamelamartinez1286@ecommerce.com,43539652693425,False
1287,John Nguyen,johnnguyen1287@ecommerce.com,Unknown,True
1288,Patrick Hall,patrickhall1288@ecommerce.com,7606700629499,False
1289,James Roberts,jamesroberts1289@ecommerce.com,5627104198,False
1290,Kelly Salazar,kellysalazar1290@ecommerce.com,426914440380044,False
1291,Morgan Brown,morganbrown1291@ecommerce.com,16535884940,True
1292,Melissa Collins,melissacollins1292@ecommerce.com,5417831897,True
1293,Michael Lee,michaellee1293@ecommerce.com,7772473282,True
1294,Kelly Roman,kellyroman1294@ecommerce.com,832528124958950,True
1295,Alicia Horn,aliciahorn1295@ecommerce.com,4929978127,False
1296,Charles Owens,charlesowens1296@ecommerce.com,5233963321,False
1297,Troy Nelson,troynelson1297@ecommerce.com,8855110678710,True
1298,Cody Adams,codyadams1298@ecommerce.com,2563953075,True
1299,Tina Schmidt,tinaschmidt1299@ecommerce.com,3824127649,False
1300,Andres Adams,andresadams1300@ecommerce.com,7545976744555,True
1301,Anthony Hoffman,anthonyhoffman1301@ecommerce.com,8904715792,True
1302,Ralph Alvarado,ralphalvarado1302@ecommerce.com,5485656168,False
1303,Cory Murphy,corymurphy1303@ecommerce.com,99240331404459,True
1304,Andrew Morris,andrewmorris1304@ecommerce.com,Unknown,False
1305,Barry Hickman,barryhickman1305@ecommerce.com,7778320955,False
1306,Heidi Parsons,heidiparsons1306@ecommerce.com,7426915123,False
1307,Jasmin Delgado,jasmindelgado1307@ecommerce.com,20022310565915,False
1308,Michael Martinez,michaelmartinez1308@ecommerce.com,9605261159962,False
1309,Melanie Swanson,melanieswanson1309@ecommerce.com,5546025808,True
1310,Steven Robinson,stevenrobinson1310@ecommerce.com,0017899833624,True
1311,Mercedes Vincent,mercedesvincent1311@ecommerce.com,4304608461,False
1312,Harold Bentley,haroldbentley1312@ecommerce.com,0016003173453,True
1313,Valerie Owens,valerieowens1313@ecommerce.com,9213195154,True
1314,Cristina Edwards,cristinaedwards1314@ecommerce.com,16765621067649,True
1315,Julia Dorsey,juliadorsey1315@ecommerce.com,6116422188,True
1316,Joseph Bradford,josephbradford1316@ecommerce.com,16769852501,True
1317,Joshua Ford,joshuaford1317@ecommerce.com,0014735631493,True
1318,Haley Trujillo,haleytrujillo1318@ecommerce.com,9905095521,True
1319,Dr. Thomas Williams,dr.thomaswilliams1319@ecommerce.com,7435081650,True
1320,Janet Hogan,janethogan1320@ecommerce.com,6294600962391,False
1321,Sean Washington,seanwashington1321@ecommerce.com,9719492981499,True
1322,Brian Williams,brianwilliams1322@ecommerce.com,199485269133857,True
1323,Kathryn Davis,kathryndavis1323@ecommerce.com,0019556103924,True
1324,Catherine Hanson,catherinehanson1324@ecommerce.com,3403124642696,True
1325,Matthew Martinez,matthewmartinez1325@ecommerce.com,2799456942,True
1326,Sarah Freeman,sarahfreeman1326@ecommerce.com,2489542415,False
1327,Brittany Ward,brittanyward1327@ecommerce.com,0012006800465,True
1328,Lisa Watson,lisawatson1328@ecommerce.com,Unknown,False
1329,Tracy Miller,tracymiller1329@ecommerce.com,6696344994,True
1330,Brittany Tucker,brittanytucker1330@ecommerce.com,8888754914,False
1331,Michael Lamb,michaellamb1331@ecommerce.com,6422180072,True
1332,Jessica Hernandez,jessicahernandez1332@ecommerce.com,Unknown,True
1333,Christopher Montgomery,christophermontgomery1333@ecommerce.com,251341213989663,False
1334,John Collier,johncollier1334@ecommerce.com,7633763123,False
1335,Brianna Avila,briannaavila1335@ecommerce.com,7828246436,True
1336,Ashley Moore,ashleymoore1336@ecommerce.com,8576051325,True
1337,Julie Harper,julieharper1337@ecommerce.com,999540782109011,False
1338,Michelle Barnes,michellebarnes1338@ecommerce.com,9835487162,False
1339,Shelby Hale,shelbyhale1339@ecommerce.com,240360336679708,True
1340,James Anderson,jamesanderson1340@ecommerce.com,Unknown,True
1341,Charles Curtis,charlescurtis1341@ecommerce.com,7814656236,False
1342,James Vasquez,jamesvasquez1342@ecommerce.com,5479728058,True
1343,Bridget Carroll,bridgetcarroll1343@ecommerce.com,7554223260,True
1344,Valerie Murphy,unknown_email@ecommerce.com,284271617953745,False
1345,Jamie Rogers,jamierogers1345@ecommerce.com,Unknown,True
